runner_id,runner_name,session_num,date,age,gender,height_cm,weight_kg,bmi,location,altitude_m,latitude,longitude,route_distance_m,avg_pace_s_per_km,total_time_s,improvement_pct
runner-193,Nethmi 4,2,2026-01-12,52,F,160.3,59.0,23.0,Nuwara Eliya Track,1868,6.97,80.77,1000,444.0,444.0,3.87
runner-193,Nethmi 4,3,2026-01-19,52,F,160.3,59.0,23.0,Nuwara Eliya Track,1868,6.97,80.77,1000,433.3,433.3,7.74
runner-193,Nethmi 4,4,2026-01-26,52,F,160.3,59.0,23.0,Nuwara Eliya Track,1868,6.97,80.77,1000,406.0,406.0,11.61
runner-193,Nethmi 4,5,2026-02-02,52,F,160.3,59.0,23.0,Nuwara Eliya Track,1868,6.97,80.77,1000,405.8,405.8,15.48
runner-193,Nethmi 4,6,2026-02-09,52,F,160.3,59.0,23.0,Nuwara Eliya Track,1868,6.97,80.77,1000,384.5,384.5,19.35
runner-194,Dilhani 4,1,2026-01-05,33,F,149.6,52.1,23.3,Galle Face Green,3,6.92,79.85,3000,376.3,1128.9,0.0
runner-194,Dilhani 4,2,2026-01-12,33,F,149.6,52.1,23.3,Galle Face Green,3,6.92,79.85,3000,349.6,1048.8,1.84
runner-194,Dilhani 4,3,2026-01-19,33,F,149.6,52.1,23.3,Galle Face Green,3,6.92,79.85,3000,362.0,1086.0,3.68
runner-194,Dilhani 4,4,2026-01-26,33,F,149.6,52.1,23.3,Galle Face Green,3,6.92,79.85,3000,352.4,1057.2,5.52
runner-194,Dilhani 4,5,2026-02-02,33,F,149.6,52.1,23.3,Galle Face Green,3,6.92,79.85,3000,349.6,1048.8,7.36
runner-194,Dilhani 4,6,2026-02-09,33,F,149.6,52.1,23.3,Galle Face Green,3,6.92,79.85,3000,331.9,995.7,9.2
runner-195,Chamari 4,1,2026-01-05,24,F,149.7,67.4,30.1,Nuwara Eliya Track,1868,6.97,80.77,10000,502.3,5023.0,0.0
runner-195,Chamari 4,2,2026-01-12,24,F,149.7,67.4,30.1,Nuwara Eliya Track,1868,6.97,80.77,10000,471.7,4717.0,3.19
runner-195,Chamari 4,3,2026-01-19,24,F,149.7,67.4,30.1,Nuwara Eliya Track,1868,6.97,80.77,10000,459.9,4599.0,6.38
runner-195,Chamari 4,4,2026-01-26,24,F,149.7,67.4,30.1,Nuwara Eliya Track,1868,6.97,80.77,10000,440.9,4409.0,9.57
runner-195,Chamari 4,5,2026-02-02,24,F,149.7,67.4,30.1,Nuwara Eliya Track,1868,6.97,80.77,10000,422.6,4226.0,12.76
runner-195,Chamari 4,6,2026-02-09,24,F,149.7,67.4,30.1,Nuwara Eliya Track,1868,6.97,80.77,10000,449.6,4496.0,15.95
runner-196,Oshadi 4,1,2026-01-05,49,F,163.2,72.6,27.3,Horton Plains,2160,6.8,80.8,4000,498.2,1992.8,0.0
runner-196,Oshadi 4,2,2026-01-12,49,F,163.2,72.6,27.3,Horton Plains,2160,6.8,80.8,4000,496.4,1985.6,1.15
runner-196,Oshadi 4,3,2026-01-19,49,F,163.2,72.6,27.3,Horton Plains,2160,6.8,80.8,4000,498.0,1992.0,2.3
runner-196,Oshadi 4,4,2026-01-26,49,F,163.2,72.6,27.3,Horton Plains,2160,6.8,80.8,4000,480.8,1923.2,3.45
runner-196,Oshadi 4,5,2026-02-02,49,F,163.2,72.6,27.3,Horton Plains,2160,6.8,80.8,4000,485.0,1940.0,4.6
runner-196,Oshadi 4,6,2026-02-09,49,F,163.2,72.6,27.3,Horton Plains,2160,6.8,80.8,4000,483.7,1934.8,5.75
runner-197,Harshani 4,1,2026-01-05,35,F,168.2,73.0,25.8,Viharamahadevi Park,8,6.91,79.86,4000,396.3,1585.2,0.0
runner-197,Harshani 4,2,2026-01-12,35,F,168.2,73.0,25.8,Viharamahadevi Park,8,6.91,79.86,4000,389.7,1558.8,1.61
runner-197,Harshani 4,3,2026-01-19,35,F,168.2,73.0,25.8,Viharamahadevi Park,8,6.91,79.86,4000,378.6,1514.4,3.22
runner-197,Harshani 4,4,2026-01-26,35,F,168.2,73.0,25.8,Viharamahadevi Park,8,6.91,79.86,4000,386.8,1547.2,4.83
runner-197,Harshani 4,5,2026-02-02,35,F,168.2,73.0,25.8,Viharamahadevi Park,8,6.91,79.86,4000,369.1,1476.4,6.44
runner-197,Harshani 4,6,2026-02-09,35,F,168.2,73.0,25.8,Viharamahadevi Park,8,6.91,79.86,4000,369.9,1479.6,8.05
runner-198,Inoka 4,1,2026-01-05,29,F,153.9,65.4,27.6,Galle Face Green,3,6.92,79.85,4000,403.3,1613.2,0.0
runner-198,Inoka 4,2,2026-01-12,29,F,153.9,65.4,27.6,Galle Face Green,3,6.92,79.85,4000,395.1,1580.4,0.86
runner-198,Inoka 4,3,2026-01-19,29,F,153.9,65.4,27.6,Galle Face Green,3,6.92,79.85,4000,366.4,1465.6,1.72
runner-198,Inoka 4,4,2026-01-26,29,F,153.9,65.4,27.6,Galle Face Green,3,6.92,79.85,4000,368.3,1473.2,2.58
runner-198,Inoka 4,5,2026-02-02,29,F,153.9,65.4,27.6,Galle Face Green,3,6.92,79.85,4000,378.2,1512.8,3.44
runner-198,Inoka 4,6,2026-02-09,29,F,153.9,65.4,27.6,Galle Face Green,3,6.92,79.85,4000,372.1,1488.4,4.3
runner-199,Gayathri 4,1,2026-01-05,44,F,159.8,62.7,24.6,Galle Face Green,3,6.92,79.85,2000,403.3,806.6,0.0
runner-199,Gayathri 4,2,2026-01-12,44,F,159.8,62.7,24.6,Galle Face Green,3,6.92,79.85,2000,398.0,796.0,2.5
runner-199,Gayathri 4,3,2026-01-19,44,F,159.8,62.7,24.6,Galle Face Green,3,6.92,79.85,2000,384.3,768.6,5.0
runner-199,Gayathri 4,4,2026-01-26,44,F,159.8,62.7,24.6,Galle Face Green,3,6.92,79.85,2000,375.6,751.2,7.5
runner-199,Gayathri 4,5,2026-02-02,44,F,159.8,62.7,24.6,Galle Face Green,3,6.92,79.85,2000,353.5,707.0,10.0
runner-199,Gayathri 4,6,2026-02-09,44,F,159.8,62.7,24.6,Galle Face Green,3,6.92,79.85,2000,348.1,696.2,12.5
runner-200,Nilmini 4,1,2026-01-05,45,F,161.0,68.3,26.3,KDU Clubhouse,45,7.0,79.95,3000,412.4,1237.2,0.0
runner-200,Nilmini 4,2,2026-01-12,45,F,161.0,68.3,26.3,KDU Clubhouse,45,7.0,79.95,3000,423.1,1269.3,1.38
runner-200,Nilmini 4,3,2026-01-19,45,F,161.0,68.3,26.3,KDU Clubhouse,45,7.0,79.95,3000,394.1,1182.3,2.76
runner-200,Nilmini 4,4,2026-01-26,45,F,161.0,68.3,26.3,KDU Clubhouse,45,7.0,79.95,3000,390.6,1171.8,4.14
runner-200,Nilmini 4,5,2026-02-02,45,F,161.0,68.3,26.3,KDU Clubhouse,45,7.0,79.95,3000,397.3,1191.9,5.52
runner-200,Nilmini 4,6,2026-02-09,45,F,161.0,68.3,26.3,KDU Clubhouse,45,7.0,79.95,3000,390.0,1170.0,6.9
